,ds,y
2403,2019-04-26,1285.53
2404,2019-04-29,1280.79
2405,2019-04-30,1283.48
2406,2019-05-01,1277.63
2407,2019-05-02,1270.92
2408,2019-05-03,1278.29
2409,2019-05-06,1280.5
2410,2019-05-07,1281.78
2411,2019-05-08,1281.57
2412,2019-05-09,1283.91
2413,2019-05-10,1286.07
2414,2019-05-13,1299.23
2415,2019-05-14,1295.77
2416,2019-05-15,1296.51
2417,2019-05-16,1288.0
2418,2019-05-17,1278.08
2419,2019-05-20,1276.53
2420,2019-05-21,1274.68
2421,2019-05-22,1274.07
2422,2019-05-23,1284.02
2423,2019-05-24,1284.79
2424,2019-05-27,1285.11
2425,2019-05-28,1278.48
2426,2019-05-29,1281.65
2427,2019-05-30,1288.55
2428,2019-05-31,1305.87
2429,2019-06-03,1325.24
2430,2019-06-04,1325.53
2431,2019-06-05,1330.27
2432,2019-06-06,1335.32
2433,2019-06-07,1341.35
2434,2019-06-10,1327.98
2435,2019-06-11,1326.85
2436,2019-06-12,1333.54
2437,2019-06-13,1342.19
2438,2019-06-14,1341.08
2439,2019-06-17,1339.65
2440,2019-06-18,1346.58
2441,2019-06-19,1360.36
2442,2019-06-20,1388.51
2443,2019-06-21,1399.03
2444,2019-06-24,1419.7
2445,2019-06-25,1423.44
2446,2019-06-26,1408.98
2447,2019-06-27,1409.76
2448,2019-06-28,1411.07
2449,2019-07-01,1384.2
2450,2019-07-02,1418.62
2451,2019-07-03,1418.41
2452,2019-07-04,1415.19
2453,2019-07-05,1400.78
2454,2019-07-08,1395.52
2455,2019-07-09,1397.57
2456,2019-07-10,1418.93
2457,2019-07-11,1403.83
2458,2019-07-12,1414.63
2459,2019-07-15,1414.1
2460,2019-07-16,1406.08
2461,2019-07-17,1426.51
2462,2019-07-18,1446.08
2463,2019-07-19,1425.7
2464,2019-07-22,1424.89
2465,2019-07-23,1417.86
2466,2019-07-24,1425.85
2467,2019-07-25,1414.6
2468,2019-07-26,1416.66
2469,2019-07-29,1426.84
2470,2019-07-30,1430.84
2471,2019-07-31,1413.73
2472,2019-08-01,1445.09
2473,2019-08-02,1440.97
2474,2019-08-05,1464.0
2475,2019-08-06,1474.35
2476,2019-08-07,1501.13
2477,2019-08-08,1500.86
2478,2019-08-09,1498.48
2479,2019-08-12,1511.22
2480,2019-08-13,1501.5
2481,2019-08-14,1516.33
2482,2019-08-15,1523.31
2483,2019-08-16,1514.49
2484,2019-08-19,1496.07
2485,2019-08-20,1507.19
2486,2019-08-21,1502.58
2487,2019-08-22,1498.12
2488,2019-08-23,1528.7
2489,2019-08-26,1527.4
2490,2019-08-27,1542.79
2491,2019-08-28,1538.95
2492,2019-08-29,1527.65
2493,2019-08-30,1523.72
2494,2019-09-02,1529.28
2495,2019-09-03,1547.13
2496,2019-09-04,1552.54
2497,2019-09-05,1519.06
2498,2019-09-06,1505.78
2499,2019-09-09,1499.2
2500,2019-09-10,1485.8
2501,2019-09-11,1497.04
2502,2019-09-12,1499.27
2503,2019-09-13,1486.81
2504,2019-09-16,1497.6
2505,2019-09-17,1501.37
2506,2019-09-18,1493.96
2507,2019-09-19,1499.03
2508,2019-09-20,1516.36
2509,2019-09-23,1522.3
2510,2019-09-24,1531.77
2511,2019-09-25,1503.95
2512,2019-09-26,1504.83
2513,2019-09-27,1496.62
2514,2019-09-30,1472.72
2515,2019-10-01,1479.13
2516,2019-10-02,1499.43
2517,2019-10-03,1505.19
2518,2019-10-04,1505.16
2519,2019-10-07,1493.44
2520,2019-10-08,1505.54
2521,2019-10-09,1505.57
2522,2019-10-10,1494.14
2523,2019-10-11,1485.84
2524,2019-10-14,1493.25
2525,2019-10-15,1481.08
2526,2019-10-16,1490.08
2527,2019-10-17,1491.9
2528,2019-10-18,1490.63
2529,2019-10-21,1484.5
2530,2019-10-22,1487.64
2531,2019-10-23,1492.13
2532,2019-10-24,1503.95
2533,2019-10-25,1505.77
2534,2019-10-28,1492.59
2535,2019-10-29,1488.35
2536,2019-10-30,1496.54
2537,2019-10-31,1513.17
2538,2019-11-01,1514.34
2539,2019-11-04,1509.83
2540,2019-11-05,1483.61
2541,2019-11-06,1490.58
2542,2019-11-07,1468.51
2543,2019-11-08,1458.8
2544,2019-11-11,1455.82
2545,2019-11-12,1456.3
2546,2019-11-13,1463.55
2547,2019-11-14,1471.36
2548,2019-11-15,1466.91
2549,2019-11-18,1471.4
2550,2019-11-19,1472.46
2551,2019-11-20,1471.6
2552,2019-11-21,1464.46
2553,2019-11-22,1462.16
2554,2019-11-25,1455.28
2555,2019-11-26,1461.36
2556,2019-11-27,1454.44
2557,2019-11-28,1455.86
2558,2019-11-29,1464.02
2559,2019-12-02,1462.39
2560,2019-12-03,1477.49
2561,2019-12-04,1474.62
2562,2019-12-05,1476.07
2563,2019-12-06,1460.61
2564,2019-12-09,1461.62
2565,2019-12-10,1464.35
2566,2019-12-11,1474.72
2567,2019-12-12,1469.84
2568,2019-12-13,1476.61
2569,2019-12-16,1476.19
2570,2019-12-17,1476.16
2571,2019-12-18,1475.48
2572,2019-12-19,1478.75
2573,2019-12-20,1477.58
2574,2019-12-23,1485.77
2575,2019-12-24,1499.56
2576,2019-12-26,1511.29
2577,2019-12-27,1510.86
2578,2019-12-30,1515.12
2579,2019-12-31,1517.305
2580,2020-01-02,1529.14
2581,2020-01-03,1549.02
2582,2020-01-06,1565.74
2583,2020-01-07,1574.26
2584,2020-01-08,1556.42
2585,2020-01-09,1552.39
2586,2020-01-10,1560.3
2587,2020-01-13,1547.89
2588,2020-01-14,1546.44
2589,2020-01-15,1556.29
2590,2020-01-16,1552.48
2591,2020-01-17,1557.07
2592,2020-01-20,1560.62
2593,2020-01-21,1558.21
2594,2020-01-22,1558.9
2595,2020-01-23,1562.91
2596,2020-01-24,1571.66
2597,2020-01-27,1582.04
2598,2020-01-28,1567.29
2599,2020-01-29,1576.82
2600,2020-01-30,1574.47
2601,2020-01-31,1586.88
2602,2020-02-03,1576.74
2603,2020-02-04,1552.91
2604,2020-02-05,1555.99
2605,2020-02-06,1566.73
2606,2020-02-07,1570.19
2607,2020-02-10,1572.15
2608,2020-02-11,1567.93
2609,2020-02-12,1566.09
2610,2020-02-13,1576.01
2611,2020-02-14,1582.65
2612,2020-02-17,1581.3
2613,2020-02-18,1601.62
2614,2020-02-19,1611.76
2615,2020-02-20,1619.63
2616,2020-02-21,1643.37
2617,2020-02-24,1659.41
2618,2020-02-25,1635.21
2619,2020-02-26,1640.98
2620,2020-02-27,1645.0
2621,2020-02-28,1577.4
2622,2020-03-02,1589.37
2623,2020-03-03,1640.92
2624,2020-03-04,1636.97
2625,2020-03-05,1672.21
2626,2020-03-06,1673.21
2627,2020-03-09,1678.8
2628,2020-03-10,1650.35
2629,2020-03-11,1637.57
2630,2020-03-12,1577.89
2631,2020-03-13,1529.75
2632,2020-03-16,1500.985
2633,2020-03-17,1530.37
2634,2020-03-18,1476.99
2635,2020-03-19,1471.175
2636,2020-03-20,1497.36
2637,2020-03-23,1556.695
2638,2020-03-24,1630.05
2639,2020-03-25,1613.095
2640,2020-03-26,1627.46
2641,2020-03-27,1620.75
2642,2020-03-30,1622.6
2643,2020-03-31,1575.15
2644,2020-04-01,1591.81
2645,2020-04-02,1613.65
2646,2020-04-03,1622.39
2647,2020-04-06,1662.1
2648,2020-04-07,1648.9
2649,2020-04-08,1646.0
2650,2020-04-09,1683.25
2651,2020-04-13,1715.07
2652,2020-04-14,1727.15
2653,2020-04-15,1717.13
2654,2020-04-16,1717.7
2655,2020-04-17,1684.1
2656,2020-04-20,1696.05
2657,2020-04-21,1686.1
2658,2020-04-22,1714.12
2659,2020-04-23,1730.33
2660,2020-04-24,1728.03
2661,2020-04-27,1714.135
2662,2020-04-28,1708.08
2663,2020-04-29,1713.32
2664,2020-04-30,1686.855
2665,2020-05-01,1699.23
2666,2020-05-04,1701.74
2667,2020-05-05,1705.93
2668,2020-05-06,1685.78
2669,2020-05-07,1715.94
2670,2020-05-08,1707.15
2671,2020-05-11,1698.0
2672,2020-05-12,1702.82
2673,2020-05-13,1715.08
2674,2020-05-14,1730.22
2675,2020-05-15,1742.98
2676,2020-05-18,1732.275
2677,2020-05-19,1745.07
2678,2020-05-20,1748.32
2679,2020-05-21,1727.38
2680,2020-05-22,1735.38
2681,2020-05-25,1730.68
2682,2020-05-26,1711.13
2683,2020-05-27,1709.4
2684,2020-05-28,1718.64
2685,2020-05-29,1731.5
2686,2020-06-01,1739.58
2687,2020-06-02,1727.76
2688,2020-06-03,1699.75
2689,2020-06-04,1714.09
2690,2020-06-05,1681.82
2691,2020-06-08,1698.47
2692,2020-06-09,1715.28
2693,2020-06-10,1737.76
2694,2020-06-11,1727.12
2695,2020-06-12,1731.37
2696,2020-06-15,1725.11
2697,2020-06-16,1726.72
2698,2020-06-17,1726.82
2699,2020-06-18,1722.82
2700,2020-06-19,1742.52
2701,2020-06-22,1754.44
2702,2020-06-23,1768.38
2703,2020-06-24,1760.92
2704,2020-06-25,1763.72
2705,2020-06-26,1770.97
2706,2020-06-29,1772.92
2707,2020-06-30,1780.96
2708,2020-07-01,1770.15
2709,2020-07-02,1775.33
2710,2020-07-03,1775.725
2711,2020-07-06,1784.55
2712,2020-07-07,1794.85
2713,2020-07-08,1808.87
2714,2020-07-09,1803.56
2715,2020-07-10,1799.54
2716,2020-07-13,1802.69
2717,2020-07-14,1809.33
2718,2020-07-15,1810.26
2719,2020-07-16,1797.22
2720,2020-07-17,1810.12
2721,2020-07-20,1817.83
2722,2020-07-21,1841.77
2723,2020-07-22,1872.97
2724,2020-07-23,1887.175
2725,2020-07-24,1902.59
2726,2020-07-27,1940.18
2727,2020-07-28,1960.38
2728,2020-07-29,1969.48
2729,2020-07-30,1951.13
2730,2020-07-31,1974.2
2731,2020-08-03,1976.85
2732,2020-08-04,2016.51
2733,2020-08-05,2038.635
2734,2020-08-06,2065.35
2735,2020-08-07,2031.69
2736,2020-08-10,2027.6
2737,2020-08-11,1912.05
2738,2020-08-12,1916.125
2739,2020-08-13,1954.13
2740,2020-08-14,1943.52
2741,2020-08-17,1981.05
2742,2020-08-18,1997.75
2743,2020-08-19,1935.93
2744,2020-08-20,1947.87
2745,2020-08-21,1938.02
2746,2020-08-24,1928.845
2747,2020-08-25,1928.46
2748,2020-08-26,1954.2
2749,2020-08-27,1925.41
2750,2020-08-28,1963.49
2751,2020-08-31,1967.82
2752,2020-09-01,1970.42
2753,2020-09-02,1943.06
2754,2020-09-03,1930.675
2755,2020-09-04,1934.81
2756,2020-09-07,1928.385
2757,2020-09-08,1931.68
2758,2020-09-09,1946.79
2759,2020-09-10,1946.06
2760,2020-09-11,1942.445
2761,2020-09-14,1956.39
2762,2020-09-15,1954.05
2763,2020-09-16,1959.84
2764,2020-09-17,1944.0
2765,2020-09-18,1950.94
2766,2020-09-21,1912.58
2767,2020-09-22,1900.05
2768,2020-09-23,1863.6
2769,2020-09-24,1867.83
2770,2020-09-25,1862.66
2771,2020-09-28,1881.56
2772,2020-09-29,1896.56
2773,2020-09-30,1885.8
2774,2020-10-01,1906.05
2775,2020-10-02,1901.81
2776,2020-10-05,1913.56
2777,2020-10-06,1878.07
2778,2020-10-07,1887.4
2779,2020-10-08,1893.77
2780,2020-10-09,1928.47
2781,2020-10-12,1922.64
2782,2020-10-13,1891.11
2783,2020-10-14,1901.83
2784,2020-10-15,1908.16
2785,2020-10-16,1899.34
2786,2020-10-19,1904.36
2787,2020-10-20,1906.44
2788,2020-10-21,1924.685
2789,2020-10-22,1904.07
2790,2020-10-23,1903.55
2791,2020-10-26,1902.385
2792,2020-10-27,1907.77
2793,2020-10-28,1876.675
2794,2020-10-29,1868.57
2795,2020-10-30,1878.38
2796,2020-11-02,1895.8
2797,2020-11-03,1909.73
2798,2020-11-04,1902.99
2799,2020-11-05,1949.74
2800,2020-11-06,1951.76
2801,2020-11-09,1862.86
2802,2020-11-10,1877.26
2803,2020-11-11,1865.64
2804,2020-11-12,1877.01
2805,2020-11-13,1887.84
2806,2020-11-16,1888.99
2807,2020-11-17,1880.55
2808,2020-11-18,1872.48
2809,2020-11-19,1866.59
2810,2020-11-20,1873.16
2811,2020-11-23,1837.86
2812,2020-11-24,1807.53
2813,2020-11-25,1807.625
2814,2020-11-26,1810.31
2815,2020-11-27,1787.215
2816,2020-11-30,1776.77
2817,2020-12-01,1815.21
2818,2020-12-02,1830.61
2819,2020-12-03,1841.04
2820,2020-12-04,1836.52
2821,2020-12-07,1862.31
2822,2020-12-08,1870.41
2823,2020-12-09,1840.06
2824,2020-12-10,1836.79
2825,2020-12-11,1839.5
2826,2020-12-14,1827.12
2827,2020-12-15,1853.36
2828,2020-12-16,1864.91
2829,2020-12-17,1885.595
2830,2020-12-18,1881.27
2831,2020-12-21,1876.76
2832,2020-12-22,1860.32
2833,2020-12-23,1873.21
2834,2020-12-24,1879.82
2835,2020-12-28,1873.96
2836,2020-12-29,1878.41
2837,2020-12-30,1894.58
2838,2020-12-31,1898.705
2839,2021-01-04,1942.78
2840,2021-01-05,1950.18
2841,2021-01-06,1919.48
2842,2021-01-07,1913.25
2843,2021-01-08,1848.61
2844,2021-01-11,1843.73
2845,2021-01-12,1854.75
2846,2021-01-13,1845.12
2847,2021-01-14,1845.87
2848,2021-01-15,1825.57
2849,2021-01-18,1837.585
2850,2021-01-19,1839.96
2851,2021-01-20,1871.4
2852,2021-01-21,1869.83
2853,2021-01-22,1853.87
2854,2021-01-25,1855.95
2855,2021-01-26,1850.81
2856,2021-01-27,1843.56
2857,2021-01-28,1842.43
2858,2021-01-29,1842.81
2859,2021-02-01,1860.61
2860,2021-02-02,1837.97
2861,2021-02-03,1834.08
2862,2021-02-04,1794.33
2863,2021-02-05,1810.95
2864,2021-02-08,1830.61
2865,2021-02-09,1838.59
2866,2021-02-10,1843.255
2867,2021-02-11,1825.7
2868,2021-02-12,1821.29
2869,2021-02-15,1818.855
2870,2021-02-16,1794.46
2871,2021-02-17,1776.44
2872,2021-02-18,1775.84
2873,2021-02-19,1781.43
2874,2021-02-22,1809.36
2875,2021-02-23,1805.67
2876,2021-02-24,1805.47
2877,2021-02-25,1770.75
2878,2021-02-26,1727.48
2879,2021-03-01,1724.95
2880,2021-03-02,1738.48
2881,2021-03-03,1711.04
2882,2021-03-04,1697.5
2883,2021-03-05,1698.33
2884,2021-03-08,1683.6
2885,2021-03-09,1716.17
2886,2021-03-10,1726.72
2887,2021-03-11,1722.6
2888,2021-03-12,1724.54
2889,2021-03-15,1732.16
2890,2021-03-16,1732.485
2891,2021-03-17,1747.38
2892,2021-03-18,1736.18
2893,2021-03-19,1745.0
2894,2021-03-22,1739.695
2895,2021-03-23,1727.48
2896,2021-03-24,1734.765
2897,2021-03-25,1727.855
2898,2021-03-26,1732.57
2899,2021-03-29,1712.21
2900,2021-03-30,1685.195
2901,2021-03-31,1707.65
2902,2021-04-01,1729.7
2903,2021-04-05,1728.33
2904,2021-04-06,1743.3
2905,2021-04-07,1737.7
2906,2021-04-08,1755.6
2907,2021-04-09,1742.98
2908,2021-04-12,1732.85
2909,2021-04-13,1745.34
2910,2021-04-14,1736.45
2911,2021-04-15,1763.64
2912,2021-04-16,1775.98
2913,2021-04-19,1771.45
2914,2021-04-20,1778.91
2915,2021-04-21,1793.65
2916,2021-04-22,1784.16
2917,2021-04-23,1776.3
2918,2021-04-26,1781.25
2919,2021-04-27,1776.65
2920,2021-04-28,1781.63
2921,2021-04-29,1772.03
2922,2021-04-30,1767.94
2923,2021-05-03,1792.995
2924,2021-05-04,1778.78
2925,2021-05-05,1786.86
2926,2021-05-06,1814.96
2927,2021-05-07,1832.13
2928,2021-05-10,1836.15
2929,2021-05-11,1837.49
2930,2021-05-12,1815.41
2931,2021-05-13,1826.5
2932,2021-05-14,1842.74
2933,2021-05-17,1866.85
2934,2021-05-18,1869.55
2935,2021-05-19,1869.52
2936,2021-05-20,1877.22
2937,2021-05-21,1879.9
2938,2021-05-24,1880.88
2939,2021-05-25,1899.16
2940,2021-05-26,1896.79
2941,2021-05-27,1896.37
2942,2021-05-28,1904.85
2943,2021-05-31,1906.75
2944,2021-06-01,1900.3
2945,2021-06-02,1908.28
2946,2021-06-03,1870.59
2947,2021-06-04,1891.53
2948,2021-06-07,1899.25
2949,2021-06-08,1892.91
2950,2021-06-09,1888.62
2951,2021-06-10,1898.33
2952,2021-06-11,1876.63
2953,2021-06-14,1866.19
2954,2021-06-15,1858.8
2955,2021-06-16,1811.75
2956,2021-06-17,1773.29
2957,2021-06-18,1762.06
2958,2021-06-21,1783.15
2959,2021-06-22,1778.7
2960,2021-06-23,1778.7
2961,2021-06-24,1775.15
2962,2021-06-25,1779.39
2963,2021-06-28,1778.37
2964,2021-06-29,1761.17
2965,2021-06-30,1770.21
2966,2021-07-01,1776.76
2967,2021-07-02,1787.97
2968,2021-07-05,1791.745
2969,2021-07-06,1797.02
2970,2021-07-07,1803.65
2971,2021-07-08,1802.71
2972,2021-07-09,1808.33
2973,2021-07-12,1806.18
2974,2021-07-13,1807.7
2975,2021-07-14,1827.41
2976,2021-07-15,1829.49
2977,2021-07-16,1811.01
2978,2021-07-19,1812.23
2979,2021-07-20,1810.27
2980,2021-07-21,1803.51
2981,2021-07-22,1806.93
2982,2021-07-23,1801.45
2983,2021-07-26,1797.48
2984,2021-07-27,1798.96
2985,2021-07-28,1807.15
2986,2021-07-29,1828.17
2987,2021-07-30,1813.91
2988,2021-08-02,1813.33
2989,2021-08-03,1810.5
2990,2021-08-04,1812.08
2991,2021-08-05,1804.355
2992,2021-08-06,1760.33
2993,2021-08-09,1729.7
2994,2021-08-10,1729.15
2995,2021-08-11,1751.73
2996,2021-08-12,1752.66
2997,2021-08-13,1778.57
2998,2021-08-16,1787.25
2999,2021-08-17,1786.06
3000,2021-08-18,1787.74
3001,2021-08-19,1780.13
3002,2021-08-20,1782.18
3003,2021-08-23,1805.5
3004,2021-08-24,1802.95
3005,2021-08-25,1790.9
3006,2021-08-26,1792.09
3007,2021-08-27,1818.45
3008,2021-08-30,1810.16
3009,2021-08-31,1813.47
3010,2021-09-01,1813.83
3011,2021-09-02,1809.565
3012,2021-09-03,1828.65
3013,2021-09-06,1823.37
3014,2021-09-07,1794.4
3015,2021-09-08,1789.23
3016,2021-09-09,1794.5
3017,2021-09-10,1787.9
3018,2021-09-13,1793.63
3019,2021-09-14,1804.61
3020,2021-09-15,1793.775
3021,2021-09-16,1753.41
3022,2021-09-17,1751.65
3023,2021-09-20,1764.095
3024,2021-09-21,1774.19
3025,2021-09-22,1768.205
3026,2021-09-23,1742.76
3027,2021-09-24,1746.72
3028,2021-09-27,1750.085
3029,2021-09-28,1733.93
3030,2021-09-29,1726.35
3031,2021-09-30,1756.895
3032,2021-10-01,1760.07
3033,2021-10-04,1769.44
3034,2021-10-05,1759.96
3035,2021-10-06,1762.65
3036,2021-10-07,1755.17
3037,2021-10-08,1756.88
3038,2021-10-11,1754.2
3039,2021-10-12,1760.11
3040,2021-10-13,1793.05
3041,2021-10-14,1796.01
3042,2021-10-15,1768.33
3043,2021-10-18,1764.87
3044,2021-10-19,1769.54
3045,2021-10-20,1782.04
3046,2021-10-21,1782.83
3047,2021-10-22,1794.13
3048,2021-10-25,1807.73
3049,2021-10-26,1792.85
3050,2021-10-27,1797.0
3051,2021-10-28,1798.86
3052,2021-10-29,1782.82
3053,2021-11-01,1791.87
3054,2021-11-02,1787.09
3055,2021-11-03,1773.85
3056,2021-11-04,1791.43
3057,2021-11-05,1818.215
3058,2021-11-08,1824.32
3059,2021-11-09,1831.83
3060,2021-11-10,1849.36
3061,2021-11-11,1862.0
3062,2021-11-12,1866.08
3063,2021-11-15,1862.8
3064,2021-11-16,1850.43
3065,2021-11-17,1867.43
3066,2021-11-18,1858.91
3067,2021-11-19,1846.97
3068,2021-11-22,1804.8
3069,2021-11-23,1789.12
3070,2021-11-24,1788.64
3071,2021-11-25,1788.635
3072,2021-11-26,1791.875
3073,2021-11-29,1784.71
3074,2021-11-30,1774.96
3075,2021-12-01,1781.87
3076,2021-12-02,1768.3
3077,2021-12-03,1782.96
3078,2021-12-06,1778.48
3079,2021-12-07,1784.17
3080,2021-12-08,1783.09
3081,2021-12-09,1775.17
3082,2021-12-10,1782.9
3083,2021-12-13,1786.68
3084,2021-12-14,1770.7
3085,2021-12-15,1777.13
3086,2021-12-16,1799.23
3087,2021-12-17,1796.14
3088,2021-12-20,1790.9
3089,2021-12-21,1788.97
3090,2021-12-22,1803.66
3091,2021-12-23,1808.57
3092,2021-12-27,1811.97
3093,2021-12-28,1806.15
3094,2021-12-29,1804.38
3095,2021-12-30,1814.69
3096,2021-12-31,1829.5
3097,2022-01-03,1801.32
3098,2022-01-04,1814.64
3099,2022-01-05,1810.29
3100,2022-01-06,1790.98
3101,2022-01-07,1795.81
3102,2022-01-10,1801.74
3103,2022-01-11,1821.54
3104,2022-01-12,1826.27
3105,2022-01-13,1822.7
3106,2022-01-14,1816.6
3107,2022-01-17,1819.255
3108,2022-01-18,1813.81
3109,2022-01-19,1840.56
3110,2022-01-20,1839.6
3111,2022-01-21,1831.78
3112,2022-01-24,1843.17
3113,2022-01-25,1848.15
3114,2022-01-26,1819.45
3115,2022-01-27,1797.2
3116,2022-01-28,1788.87
3117,2022-01-31,1797.35
3118,2022-02-01,1801.11
3119,2022-02-02,1806.9
3120,2022-02-03,1804.86
3121,2022-02-04,1808.13
3122,2022-02-07,1820.54
3123,2022-02-08,1826.03
3124,2022-02-09,1832.99
3125,2022-02-10,1826.68
3126,2022-02-11,1861.27
3127,2022-02-14,1871.42
3128,2022-02-15,1853.55
3129,2022-02-16,1869.61
3130,2022-02-17,1898.4
3131,2022-02-18,1897.03
3132,2022-02-21,1904.075
3133,2022-02-22,1898.49
3134,2022-02-23,1909.19
3135,2022-02-24,1904.1
3136,2022-02-25,1890.79
3137,2022-02-28,1908.82
3138,2022-03-01,1945.135
3139,2022-03-02,1928.67
3140,2022-03-03,1936.31
3141,2022-03-04,1967.46
3142,2022-03-07,1997.7
3143,2022-03-08,2050.01
3144,2022-03-09,1991.97
3145,2022-03-10,1996.87
3146,2022-03-11,1982.68
3147,2022-03-14,1953.71
3148,2022-03-15,1916.26
3149,2022-03-16,1925.71
3150,2022-03-17,1941.27
3151,2022-03-18,1921.13
3152,2022-03-21,1936.24
3153,2022-03-22,1920.87
3154,2022-03-23,1945.21
3155,2022-03-24,1958.42
3156,2022-03-25,1958.16
3157,2022-03-28,1922.78
3158,2022-03-29,1919.48
3159,2022-03-30,1932.71
3160,2022-03-31,1937.27
3161,2022-04-01,1922.73
3162,2022-04-04,1932.74
3163,2022-04-05,1923.495
3164,2022-04-06,1925.355
3165,2022-04-07,1931.575
3166,2022-04-08,1944.185
3167,2022-04-11,1953.765
3168,2022-04-12,1966.615
3169,2022-04-13,1978.185
3170,2022-04-14,1973.495
3171,2022-04-18,1978.735
3172,2022-04-19,1950.145
3173,2022-04-20,1957.625
3174,2022-04-21,1951.395
3175,2022-04-22,1932.645
3176,2022-04-25,1898.145
3177,2022-04-26,1905.315
3178,2022-04-27,1885.955
3179,2022-04-28,1894.545
3180,2022-04-29,1896.395
3181,2022-05-02,1862.885
3182,2022-05-03,1868.295
3183,2022-05-04,1881.335
3184,2022-05-05,1877.165
3185,2022-05-06,1880.915
3186,2022-05-09,1853.865
3187,2022-05-10,1838.325
3188,2022-05-11,1852.525
3189,2022-05-12,1821.805
3190,2022-05-13,1809.765
3191,2022-05-16,1823.995
3192,2022-05-17,1815.065
3193,2022-05-18,1816.615
3194,2022-05-19,1842.135
3195,2022-05-20,1844.705
3196,2022-05-23,1853.575
3197,2022-05-24,1866.535
3198,2022-05-25,1853.305
3199,2022-05-26,1850.815
3200,2022-05-27,1853.495
3201,2022-05-30,1855.215
3202,2022-05-31,1837.635
3203,2022-06-01,1846.405
3204,2022-06-02,1868.645
3205,2022-06-03,1850.775
3206,2022-06-06,1841.705
3207,2022-06-07,1852.415
3208,2022-06-08,1853.165
3209,2022-06-09,1847.945
3210,2022-06-10,1871.945
3211,2022-06-13,1819.525
3212,2022-06-14,1808.255
3213,2022-06-15,1833.89
3214,2022-06-16,1856.725
3215,2022-06-17,1837.115
3216,2022-06-20,1836.8
3217,2022-06-21,1833.125
3218,2022-06-22,1837.935
3219,2022-06-23,1822.665
3220,2022-06-24,1823.795
3221,2022-06-27,1822.775
3222,2022-06-28,1819.945
3223,2022-06-29,1817.915
3224,2022-06-30,1807.215
3225,2022-07-01,1806.055
3226,2022-07-04,1807.95
3227,2022-07-05,1764.785
3228,2022-07-06,1739.295
3229,2022-07-07,1740.225
3230,2022-07-08,1741.515
3231,2022-07-11,1734.065
3232,2022-07-12,1726.205
3233,2022-07-13,1735.655
3234,2022-07-14,1709.935
3235,2022-07-15,1705.795
3236,2022-07-18,1709.145
3237,2022-07-19,1711.715
3238,2022-07-20,1696.605
3239,2022-07-21,1718.335
3240,2022-07-22,1724.155
3241,2022-07-25,1719.735
3242,2022-07-26,1717.525
3243,2022-07-27,1734.465
3244,2022-07-28,1756.065
3245,2022-07-29,1761.035
3246,2022-08-01,1772.235
3247,2022-08-02,1761.345
3248,2022-08-03,1765.625
3249,2022-08-04,1791.245
3250,2022-08-05,1773.485
3251,2022-08-08,1789.145
3252,2022-08-09,1794.435
3253,2022-08-10,1792.285
3254,2022-08-11,1789.505
3255,2022-08-12,1801.435
3256,2022-08-15,1779.545
3257,2022-08-16,1775.475
3258,2022-08-17,1762.145
3259,2022-08-18,1758.465
3260,2022-08-19,1746.665
3261,2022-08-22,1736.235
3262,2022-08-23,1747.965
3263,2022-08-24,1751.345
3264,2022-08-25,1758.675
3265,2022-08-26,1736.895
3266,2022-08-29,1737.595
3267,2022-08-30,1724.375
3268,2022-08-31,1711.145
3269,2022-09-01,1697.685
3270,2022-09-02,1709.765
3271,2022-09-05,1710.04
3272,2022-09-06,1701.985
3273,2022-09-07,1718.455
3274,2022-09-08,1708.605
3275,2022-09-09,1715.935
3276,2022-09-12,1724.705
3277,2022-09-13,1702.555
3278,2022-09-14,1697.475
3279,2022-09-15,1664.525
3280,2022-09-16,1673.185
3281,2022-09-19,1675.705
3282,2022-09-20,1664.955
3283,2022-09-21,1673.875
3284,2022-09-22,1671.345
3285,2022-09-23,1643.155
3286,2022-09-26,1622.805
3287,2022-09-27,1629.195
3288,2022-09-28,1660.025
3289,2022-09-29,1660.615
3290,2022-09-30,1661.815
3291,2022-10-03,1699.695
3292,2022-10-04,1726.415
3293,2022-10-05,1716.345
3294,2022-10-06,1712.655
3295,2022-10-07,1695.525
3296,2022-10-10,1668.145
3297,2022-10-11,1666.265
3298,2022-10-12,1673.255
3299,2022-10-13,1666.265
3300,2022-10-14,1642.845
3301,2022-10-17,1650.765
3302,2022-10-18,1652.085
3303,2022-10-19,1629.155
3304,2022-10-20,1628.265
3305,2022-10-21,1655.175
3306,2022-10-24,1649.405
3307,2022-10-25,1653.155
3308,2022-10-26,1664.835
3309,2022-10-27,1663.455
3310,2022-10-28,1645.245
3311,2022-10-31,1632.755
3312,2022-11-01,1648.3
3313,2022-11-02,1634.175
3314,2022-11-03,1630.325
3315,2022-11-04,1681.4
3316,2022-11-07,1675.385
3317,2022-11-08,1712.375
3318,2022-11-09,1707.035
3319,2022-11-10,1755.575
3320,2022-11-11,1767.865
3321,2022-11-14,1771.305
3322,2022-11-15,1778.815
3323,2022-11-16,1773.865
3324,2022-11-17,1760.275
3325,2022-11-18,1748.775
3326,2022-11-21,1737.905
3327,2022-11-22,1740.115
3328,2022-11-23,1749.585
3329,2022-11-24,1755.435
3330,2022-11-25,1754.625
3331,2022-11-28,1741.685
3332,2022-11-29,1749.795
3333,2022-11-30,1768.615
3334,2022-12-01,1802.935
